node_u,node_v
192644,237592
245332,11849
306939,7697
5475,160931
182075,98295
16948,73338
17248,288581
252710,154464
245178,41922
179043,41790
112640,173517
231175,247841
52372,207661
87310,211842
195095,122650
66650,54081
121649,253716
234987,22895
16660,234897
177471,187588
33923,227963
113495,161258
34075,298386
15292,220020
122218,135592
310282,174677
86535,142617
233049,70507
189984,249719
164517,79345
232634,230149
22770,163472
60354,50176
165945,243041
213109,239998
233615,62473
108772,122304
244724,76216
26311,191700
47582,45606
230592,246367
254107,22131
116149,16157
299410,280827
74496,204299
201836,88739
246912,78620
232083,223422
19721,6252
170290,304662
76826,193820
106494,224024
18272,159551
36002,307323
170822,216673
27010,134813
70316,135675
21966,291709
284225,290094
101771,223346
296913,245796
16681,259090
228164,309165
213582,173967
136851,54926
58986,72758
309968,208961
63458,88034
65085,285365
120839,168114
95171,159088
46891,171968
90875,164742
42192,151010
304327,135698
312190,32436
18964,250671
164426,80649
142635,97837
172257,99634
255942,58371
193614,74478
258214,119086
214861,205839
245907,292971
104267,53718
233073,160041
202361,297664
282897,177900
85550,164135
250201,8841
306237,252465
49352,141259
101741,181909
135212,308146
107276,194598
28369,147950
302590,204722
310692,159736
117835,226957
42008,111631
97096,91706
253898,195380
40476,284516
204603,18836
88857,132476
223075,215194
264477,104481
280609,174514
131723,180885
141394,211773
231890,115398
271680,188055
297883,281094
61697,33250
102218,272823
201605,241367
119191,58525
187094,56597
310671,124776
87114,263885
202730,36534
230119,120231
220325,242442
266110,251115
222047,206264
119011,172073
263490,132068
195945,210047
183583,178959
73979,190585
241581,238149
90634,233462
267365,305001
305760,283986
269674,180351
11893,40241
142449,49145
312651,121549
304830,71980
177272,297499
134228,50525
107053,103567
177623,84710
77240,206797
71709,274408
87075,106939
236314,162586
59173,264626
89715,86721
256322,46694
153732,266049
105371,268755
243282,232643
246110,183872
88829,1176
218627,53849
137950,187800
292577,2160
181296,138976
161697,37554
175877,199374
31275,84071
81998,230752
294716,171929
209585,274025
46207,58988
95032,79122
222180,22090
113824,311488
174266,92499
15507,124635
237733,39855
50124,224978
106856,297681
41042,160265
177690,152022
246859,14943
64525,71291
160362,233533
14472,267497
151203,241302
176526,271660
36819,306730
20160,312279
202198,133095
48874,165856
151179,767
93732,14058
53108,33416
96705,250547
108153,125606
197599,69813
190120,186244
144768,28530
126356,155710
186422,109882
200431,113474
134840,217968
155807,108449
190255,15998
221111,220599
257597,312293
153073,137570
105073,111409
307911,133022
302135,248920
271837,179290
200895,38135
170685,177786
297339,88569
271222,64140
294279,269525
113113,150026
103850,16183
156619,160242
31898,267108
174590,219179
55991,195164
20308,135254
252751,19836
178507,44559
306463,175692
240655,190347
169233,110397
18360,52079
137635,252147
81155,107698
239014,299839
238373,22075
244700,109135
187009,244451
137500,258150
48516,140178
7813,34573
274794,139384
115205,176564
278043,129944
108802,234323
74991,184990
42311,89968
155458,284158
233190,130025
138898,37451
39723,106222
266483,284106
217014,187978
192916,165301
167037,103216
66552,301845
267449,187201
103077,304861
284557,113137
296842,311171
86557,235031
112672,43749
182882,95388
251329,159161
200219,284352
254413,109077
995,40835
102808,242345
6705,184462
129674,145211
57798,66659
252631,223309
50887,55247
31793,293305
23728,258365
190733,236168
82229,172907
228691,309019
7955,178665
268348,227983
237366,89360
275545,115099
223571,45631
278577,285925
302295,180944
58745,308446
249816,287497
213414,149218
43606,12074
160121,194022
291625,101003
189410,138407
217432,202610
550,298008
290541,2115
197706,228746
195898,214234
108693,283278
19276,242923
90014,68514
197564,258359
154057,45935
38786,69902
156315,284707
285782,211002
292200,44524
149993,121419
122939,217661
47711,181639
296142,124998
204137,137560
74406,205836
195480,184225
129722,15854
306597,55496
173832,216025
151931,298055
264278,50741
127129,100820
67909,174365
48305,70027
17738,151138
180191,200869
104858,133329
36868,202604
251290,51268
154185,10988
64466,184073
117343,257013
77046,68179
243843,221724
299515,310089
164419,244279
134898,239603
143109,301455
300482,146646
274538,229907
134133,55090
311359,35568
284540,77344
60282,128919
185850,242316
140100,26367
163942,191971
199915,299444
38894,20182
280107,184031
214914,262552
279505,150435
69124,56442
312402,224146
302979,220558
118837,146495
54875,271360
55199,31711
206190,103714
115359,282412
104194,293740
74046,32871
26857,27158
301800,4615
300978,281766
135370,225901
119066,70201
193864,166435
59690,13647
9282,237475
62075,79128
142917,137017
105309,141640
241230,288907
185388,183405
14328,252082
209463,167884
239894,65982
11530,248988
11686,222433
174203,170290
311959,290538
199324,308139
121632,255083
41874,130708
167191,137927
199239,166452
141587,60033
144263,83567
308083,41202
25755,234683
145103,173145
99837,24738
280244,308403
25289,144759
172954,11784
41370,47959
62146,308633
303657,173637
199269,14289
178731,288888
129675,1607
107276,265501
209178,37519
266223,262239
166005,169309
30997,175445
121882,162153
16805,140134
225865,277224
105614,16756
90599,4102
205691,53692
217257,300662
186286,51117
58451,293893
305773,178165
238463,108756
2688,212798
145780,159372
105601,239939
248363,282102
132855,161116
153430,216846
268793,534
144897,94118
2719,234817
132674,163945
29101,92005
15969,185212
125536,208854
120241,123498
145114,288452
194667,224909
56183,190955
267499,187732
159933,13509
28468,45364
167159,292045
146333,94026
22487,221682
147058,146865
188567,158753
244906,67170
221500,90003
191002,122661
190898,246051
12799,116796
160724,14068
133160,219237
3415,263777
252303,280231
66588,191718
288773,229858
125438,28583
9144,102277
111225,128304
227690,62420
299551,177759
100500,291070
233568,247586
176746,258448
170471,214468
194891,83576
45715,11159
186281,225836
255623,108260
13800,216640
116351,90885
45835,248369
93059,76192
286225,155926
43493,199030
80399,6900
33614,284523
179693,89146
65747,250384
10752,445
42414,51438
48465,232838
248579,297457
131955,161360
36864,240797
92451,246175
256267,129187
260323,2862
212087,138231
268899,81898
116381,58240
95238,77107
260037,87253
225350,150738
197764,113084
25374,143453
95109,16280
233407,31265
131917,181922
310812,923
304556,89997
229331,309961
22620,86497
92588,278824
272358,111010
217146,290089
190330,167171
197764,166878
183272,28104
30323,28203
116290,28015
31600,48030
92064,196231
165090,113754
171106,188457
273152,130499
90735,305238
93212,244496
168762,178237
296726,74534
123069,99785
169961,118327
220549,175058
199728,211914
151885,171993
250309,83370
312185,108065
219994,146593
163927,39904
31312,18288
211730,270157
5776,91698
257393,62996
252591,67167
28168,53073
138253,161728
145650,34722
78184,76653
118322,76668
25553,46763
51321,192667
226612,200165
108300,119623
53323,116094
145582,143688
35297,311186
163397,238268
123658,256604
293166,57606
238117,13103
292845,175568
285147,244395
227524,297095
277782,274005
28953,86759
174964,295225
55053,216001
198668,26678
129476,308598
227430,34314
206165,294566
92337,217868
235001,217193
206559,175599
291866,106525
59731,59318
213198,24864
50779,84495
246988,195506
130797,100675
276601,282656
269237,226135
295200,1934
39187,243579
13129,298062
233855,136189
156536,78848
106109,72881
67391,227302
62915,157448
209741,203770
256205,179724
188322,156856
56469,39581
52366,198072
232844,241646
28224,182056
46077,8144
145130,37831
154111,269475
109916,280441
51640,138038
118530,255916
88884,246255
198317,25896
53254,166940
141472,227692
124971,167019
2487,109774
155167,19348
4583,18105
162905,63463
138065,121715
218480,86536
273134,15108
58999,112198
262499,152710
159355,57733
33483,129538
95496,51766
311229,147109
212671,174672
73760,31059
310246,182798
161446,11587
176575,226404
165304,311728
297822,221818
191014,136662
268045,140332
258831,289199
206901,200647
208589,44471
194189,225177
33262,215047
117484,50504
146376,133263
125208,199654
58067,33881
192309,168626
65568,55249
97099,101356
153125,150222
223765,12145
27242,24975
107200,301536
135670,62008
140460,227806
118988,250762
176583,224693
138579,163517
1919,263083
268807,284696
144460,44054
174298,254837
104403,69377
194510,194796
102152,137556
28573,57792
115241,185228
134228,34923
267757,99466
95100,45447
178193,181490
33703,199590
185447,44796
310882,228472
198992,3156
70568,4548
181269,174850
137151,176182
18083,103228
85044,229371
269314,147819
297018,131111
149462,108304
231360,125551
185461,40858
69407,30328
268466,126504
182364,165396
97425,81524
106045,281121
234864,154030
59085,194407
164145,174217
163239,113121
143952,63072
272781,261581
184706,165444
111061,202867
269401,78567
23383,187152
251998,276654
139244,237066
45130,63450
228456,72007
105804,267405
294521,71416
187710,196011
248000,220605
215966,98413
183853,3809
171351,51976
213236,72528
198454,21402
5415,78012
301108,272730
294131,165134
284519,38320
150960,267588
228552,246820
100751,99741
297686,219957
113241,1541
93224,21685
309850,215744
13839,52336
266665,134171
125656,124148
294731,40055
110626,156856
244421,183911
230109,10288
167922,262352
84967,219002
237815,19431
296823,4990
60027,136830
147652,103926
26360,44401
280788,146769
167503,197901
95845,292169
24601,67116
99602,173618
179712,18485
181279,271150
1407,177049
122699,147629
250131,188194
39312,108247
78749,255661
258540,286068
287352,175568
161363,167974
167702,208647
61067,206741
252952,242096
231193,130548
271517,198176
216112,147008
94483,3371
210681,17764
240371,404
263968,38387
271598,6285
207003,134349
114631,154999
118504,78798
60988,18203
80671,68677
152096,140525
152586,224019
103367,251696
76966,252210
261165,26065
13944,68095
157207,125025
308136,236414
28278,158900
182078,129265
39415,251156
201698,192178
290774,309807
79787,193598
135979,300595
174684,180668
164988,56100
239002,65594
36692,63992
290945,234119
196801,116132
197294,112365
158586,64158
300103,164343
241482,160637
14850,236395
65685,97878
102278,282332
192881,300982
71083,151184
54672,181911
249173,70575
185022,164316
12950,259427
100694,263622
203155,299602
84848,264300
186227,305752
164678,202623
213400,114519
101868,44742
305833,155354
91311,72888
166826,2778
173353,309453
248150,92789
175821,277647
210749,49586
241806,203788
93481,22915
255960,289492
198863,126254
280016,253429
30328,206886
62581,44133
282918,83346
287364,174641
253213,140672
15024,48987
309799,280559
260870,98690
45365,16083
104320,226935
229134,284467
32998,233758
16711,312135
244252,283480
60401,297762
180094,288128
151015,229956
43848,23034
302908,277263
178053,7394
255722,95869
236546,109757
112985,270326
181018,73949
118007,298429
292483,49993
251316,215482
255513,87014
305667,285785
105157,49814
260527,177017
280958,93478
219927,30112
291199,291929
45246,148226
13741,223009
136034,182579
223310,90164
280906,114792
106426,273871
136901,7383
10709,299529
153670,169097
95557,228567
267219,302904
260789,155692
125697,268979
306770,82638
188977,243476
26236,26094
3741,43349
203981,286888
171515,18419
195620,152630
71390,117885
190363,28121
70690,157926
148594,10439
286557,70436
182028,229089
157376,85042
150723,133851
239147,306185
310842,155024
254517,84470
255053,5865
175196,197060
277672,55469
176007,148367
150604,266179
68732,110639
261279,206387
264512,82428
300349,75338
109178,129284
35124,46528
279198,133711
106264,295851
9457,120032
76316,311867
120397,129324
302959,151397
231989,263641
240264,34136
100241,213327
157070,303484
284589,119722
160657,119708
33806,192464
273181,120341
204625,43639
266152,283042
259128,272751
105831,275408
223698,200865
176170,41134
65844,241336
286921,116807
101335,32407
115359,69086
117922,276483
44030,291529
224625,244953
187510,126148
48119,292766
136693,160751
82595,131294
152051,159421
175915,126540
173689,278512
219353,104204
53661,132304
126933,123945
308664,136950
6045,95785
119470,255951
8192,26257
259208,177678
216904,253526
122176,29779
198603,235814
131126,18440
2190,16447
293900,5340
165753,244866
42856,87889
54471,222331
19562,10235
169036,293615
311424,185199
69031,181970
207978,179302
308682,16415
82661,303613
199874,81281
300234,154981
92584,260355
252856,291175
152785,120859
213869,71355
95660,78387
222747,168873
142306,245207
86141,220808
242741,270847
270837,220199
19419,105636
212822,170724
247727,158132
247885,43171
275965,17464
99389,274530
77762,304479
203243,25282
90735,243017
91214,189756
112665,288097
143266,185217
140690,235708
210878,116963
121897,14906
36284,218211
42214,148585
802,44222
137216,77350
240759,28623
128153,165476
100608,310219
138970,182855
261328,273868
53894,170260
5746,21971
77779,122065
272078,195108
118497,145509
238694,73223
44413,98940
187852,300384
149899,208822
216284,37637
137684,31929
45814,16414
96442,159574
206401,21549
89484,157233
193305,25625
153052,16910
150974,39041
80566,38552
125192,177532
182965,266251
267294,308176
9226,128604
153046,197593
134670,29539
22446,208270
261463,163515
300722,294692
16604,6540
49857,758
256085,216707
11392,311781
276558,35390
71646,258312
42856,56313
116683,27762
37958,196422
303246,190328
284943,190344
91960,148011
40994,206169
306706,234440
49536,243211
271035,26128
65162,235869
184458,36385
172041,31519
235610,111917
130378,243878
221098,120857
69736,52122
77206,230012
12722,55078
107871,300392
210303,154766
912,170392
26191,107574
15291,162543
81767,228792
163080,184354
201583,287562
9832,64467
197727,177307
270057,276734
69020,294579
141743,63459
8444,263413
298635,83590
88245,80062
249689,218297
278589,125916
98819,19876
265041,276274
117992,8749
297879,188058
18087,67786
45755,81388
7740,290614
301067,218588
17794,235118
6835,145337
240837,110042
80980,77202
72826,156886
302196,226765
35166,252988
179008,298796
234653,235125
143597,243497
165823,195119
135905,174322
136882,46780
146269,242654
274560,265917
186340,93603
170825,132588
45656,1566
166866,220108
243420,205690
140840,195555
46098,98015
106115,152354
52538,167262
136693,284015
237565,192782
193039,299240
138549,107737
79817,44287
276133,104129
162820,182078
87717,219183
4531,207299
148929,243888
252468,105466
194623,224707
97722,303566
158670,133812
68577,163674
95494,259228
291249,107460
287552,73112
92700,47338
105727,149238
229174,159872
215227,54810
269886,83650
209282,248011
223371,134187
263528,16677
254877,160949
103187,206215
107328,240929
52441,186173
145631,224012
241644,2624
268218,19068
10226,52742
67406,56041
13162,63119
168483,293248
59390,48025
117969,269116
141370,288840
97051,276779
187953,205210
224001,142523
149337,4850
148316,18429
69553,265794
249566,188437
156965,90076
253006,187945
234904,45042
27198,61596
74489,108906
64005,79792
31591,85094
239955,160676
94188,284427
193136,55594
239063,3010
124023,138604
106807,193375
296756,196151
214260,123590
298109,185893
192744,74438
47808,277310
284650,182219
121142,115436
207966,278688
264563,86561
45550,179611
57096,119324
183691,196955
151492,228226
272212,13709
136122,13155
166127,177539
140058,206920
124948,4670
282816,184382
26268,75315
80352,68748
229170,91044
208429,45111
214572,128276
136534,180955
129564,10645
56360,286291
248101,24176
270854,286697
148140,115766
180767,165007
98656,218835
52005,207062
46478,259546
120447,106959
30366,106504
162212,228047
255622,193382
248057,115957
68446,210570
108790,24760
52205,220105
182279,14502
266251,310916
167910,77814
236528,271700
73167,33649
146319,280586
180854,91175
63772,133589
101137,194301
210096,269282
238821,129434
166374,25796
286242,11383
16084,185737
196714,146044
94294,30017
40922,209375
117641,300856
21410,207357
40902,90315
236265,78575
136409,278046
253938,63425
266949,225394
166073,239370
51542,150040
90154,7605
178118,111997
264513,162864
192921,302609
148861,250169
186034,308914
299802,182263
139428,126929
41877,180142
308812,54084
43439,71316
249265,129604
191784,250762
295821,248907
104553,61417
49880,125519
120129,54357
207858,278807
41082,94783
101191,177755
121405,53653
123611,219142
187089,270351
108291,185067
122908,219377
284728,67651
130705,303371
88522,217123
31061,296531
6378,248662
74577,24758
122119,19014
192434,126543
257548,231088
280451,177296
23933,311709
68558,145281
125422,97238
306743,233676
213075,78204
142992,297574
137125,148653
132210,219470
12222,10240
160422,203445
256750,225753
110987,74048
57980,185552
167656,70108
265511,4580
281658,116169
76132,264838
141897,24315
5809,129028
96669,59635
85286,186820
282069,13042
132049,39423
249410,31914
17882,213072
70046,127364
259713,274120
13230,9907
241831,203955
212705,142291
284323,119160
222095,115092
254666,47370
25748,263019
201195,122898
222976,6131
150515,180600
250474,208510
154851,28718
211954,222099
299605,246801
93832,66362
85246,158745
137061,236833
72044,284134
94233,166108
213121,208029
225062,76303
166598,152671
308925,220831
285531,17543
96803,291012
171850,6397
15560,270221
209805,193957
245874,268222
116032,238478
227502,89560
295251,155223
221885,131096
260687,295981
16477,95075
69898,250409
171017,172054
117945,137461
147021,135119
93175,185391
263628,278544
211157,175347
301208,105083
24716,88268
193736,183989
203178,165498
257322,103188
203959,307124
312909,62923
94517,206848
212435,116646
17422,231104
282752,146358
253838,53146
173929,280438
181545,129710
152449,131004
167681,230432
218030,177212
45417,179451
72584,50305
123619,113227
134110,84544
61973,94629
289896,197572
273713,199297
73081,148922
208915,26323
123301,87496
36141,88444
301475,236472
26433,89129
174810,236198
231055,266312
65916,77615
301188,298380
255451,253441
122205,109409
192849,61898
24626,127218
62467,55272
18098,104617
219173,164424
265796,83725
270041,259151
243705,271597
286788,163295
294541,288553
10444,5669
99362,298422
198829,180379
89616,118544
287706,288620
177135,119562
287273,234950
76446,157302
293371,41216
154843,144023
276761,215716
32275,137424
281877,196347
79065,304789
213892,140323
68684,240159
142211,277948
235378,33581
73081,279102
129040,115972
154772,152437
19408,121918
267584,79365
194713,153729
69805,172740
69384,20511
295537,185144
144457,182058
171072,9699
93962,48344
243370,29897
192229,73293
11317,104083
312491,212581
40457,298186
185532,3414
217241,75775
105949,109169
198136,170294
91409,22034
13471,202983
248578,201412
72056,131101
291497,298360
234599,83085
102135,155511
308221,242071
17118,220151
249314,288986
65608,204618
292151,128837
192391,216935
181417,176244
255810,298126
262836,169780
129198,29813
92885,155309
92041,106285
228351,74818
175897,187453
291740,231040
60409,27569
239646,272215
110905,159835
128317,306832
253309,209037
16284,215615
242266,94247
13235,312612
287647,134024
228298,260888
24826,98479
221110,114962
85046,166746
128729,303324
240531,263427
56635,154607
30689,104255
103717,41256
299974,120862
1804,306136
80505,3169
150178,4194
169982,301225
12058,251143
303710,211422
288228,296941
66970,227661
253816,177629
100146,267325
36299,241252
51983,52226
284277,76037
191706,205521
296037,130060
259211,89424
210525,240907
36084,290151
55024,121979
136015,121466
106200,266728
228263,44889
148869,269395
298158,12094
213659,120362
304019,50235
205974,132779
178469,26301
307064,201716
268993,124545
229503,143875
188935,193688
74520,311531
219912,18276
73386,100046
282320,250576
7304,294019
129824,65048
222305,34471
200602,307718
236171,299792
240075,210535
249424,102731
107619,164625
189284,260335
159322,185431
236518,222461
14189,229004
251493,71345
215629,150245
118178,144911
62386,228030
310174,127990
261047,275655
179053,129925
93889,254597
267561,181052
217843,119991
61975,196196
15401,120713
69865,103201
201728,142861
11914,277003
251851,22086
265120,156086
139485,63342
43501,155392
258097,310370
1320,238821
168376,69603
278870,29268
204785,280283
69777,149419
71528,237942
6747,131578
41586,234369
15417,226078
300811,60204
224749,64564
247089,124896
223886,266773
264368,98738
122050,282493
227581,249264
238514,179775
78378,254729
162478,309110
303228,46836
256356,311823
73910,61286
300318,309899
181241,38862
130273,225498
271080,100239
157990,299409
10832,130060
67189,260343
123616,227589
126767,151408
257307,169447
133982,169216
207236,231362
175264,189759
263595,142250
134768,187182
18125,249161
297527,262893
4891,232397
170747,293403
260529,183516
82690,69896
252797,130305
290204,181818
50449,301500
200179,71984
66229,83016
30666,77386
125142,112954
302711,239177
141533,294729
148011,294555
247970,100999
179379,266001
299642,273300
41098,6072
125691,261762
164882,163001
36159,58585
198152,185282
199219,90320
17996,234716
21234,139945
246964,206716
209515,18385
249761,292908
43866,36023
237673,39765
270927,162119
30725,160062
62771,116859
162886,120237
103575,205020
11347,129348
180371,134014
86975,269908
44868,94583
176905,272532
241011,271337
62305,291670
203672,77499
144872,112468
66239,276339
241076,24402
173296,95585
115771,289974
75910,312916
117162,223597
103117,93484
25523,135604
301697,10668
78232,53418
220465,270330
30049,179006
255361,259197
83549,160320
304851,212731
18613,161856
169572,301793
10701,278161
11122,295124
93059,256691
175942,7777
174808,199214
79964,301037
10867,58096
35823,310847
90214,182088
66022,97239
280975,27607
129590,85880
193980,274714
13083,256952
281726,97365
206448,57748
144982,7932
28713,279819
45086,217399
148683,218583
116269,114402
307847,102226
146527,141911
143391,227071
40975,289910
168914,45991
95507,283261
95821,264750
281364,31739
202106,255836
74980,93082
187054,193299
31070,266770
188466,232929
75521,282233
174257,158274
94900,226966
104326,193383
51872,34470
223022,283762
234080,83313
63170,74515
167481,32076
166073,135833
85443,102832
28846,257126
52512,203753
292296,192871
252841,252034
290847,157103
209797,97223
6557,101405
312801,156098
288581,111814
256145,51896
289562,243069
19989,277783
285420,296514
78637,158028
113892,80088
248036,19978
8382,34622
148263,212194
181386,9849
120325,198754
165349,65413
264387,216130
81991,13934
142667,304610
44337,217925
218436,168597
116214,280561
311137,61997
95365,90558
289037,176851
108887,82039
167987,220402
64042,94437
102452,171272
203977,172259
125804,253210
253437,95722
308546,118697
78857,267002
79918,105216
10385,47487
54791,214974
310179,260647
918,117618
172620,148569
29859,265745
255870,130645
236065,211363
149932,14802
46625,55606
76832,210391
93254,45027
68589,210362
302820,199502
130108,216167
191312,294038
151438,288754
59915,155492
156799,129767
220900,270377
306437,216250
200251,80160
31091,167636
299697,78230
297861,60205
208961,41850
248389,105544
185834,241675
18543,158321
150314,289913
198649,85706
3835,196952
265620,87725
55873,246166
76841,170128
207763,228538
96244,79648
179179,277577
180302,138222
226846,24539
253501,51362
259045,47881
282643,286934
28640,310343
118296,123199
34096,60563
7056,22012
305975,112774
56075,90695
192514,68929
123104,299504
54069,151499
83760,168556
120410,166809
35833,253207
133523,226803
257456,290282
227385,243288
120447,217671
62115,164727
70340,152350
179843,72799
288607,234979
64985,37269
196784,156676
136129,105132
16192,310617
98217,105277
144871,162834
144414,15746
95470,170644
121204,219963
212072,278819
106143,19622
208992,58601
262518,34056
128091,126825
79154,306790
189636,288333
158806,121427
168117,6257
276393,86493
180907,245874
167001,302479
30348,116063
12221,184583
92029,282141
225905,159640
210142,208405
297104,185986
237809,116706
204327,214119
200455,305969
16974,130684
302739,143081
281906,68563
182123,26289
77069,91100
175625,166281
100568,310315
214503,23078
229006,274025
7289,14087
270325,141580
91327,200039
245121,26608
266429,213266
63991,305542
144930,174327
254298,144099
188152,247460
45941,284764
150712,132450
224332,12692
3508,204602
8738,209647
273932,24915
7007,31540
8086,303606
241635,76037
298561,69384
68807,57213
225889,84713
113769,279505
259510,216421
107721,55575
2266,190841
295931,45257
179162,26430
291780,105797
117344,103702
83416,199667
298185,299360
288009,51571
235523,3420
291593,279071
107480,138016
152790,84088
294770,249497
124061,175787
149113,171718
241073,181336
42155,44397
37169,191723
312674,196479
142293,69165
214487,174006
167302,239911
228400,33995
85404,6959
201191,75011
290087,246613
114506,34268
274314,283066
142897,232350
272038,158762
302615,291484
228691,216387
277202,169953
282374,35531
307896,192619
271971,262477
19323,104600
198883,185207
69368,307475
237649,239457
173655,98846
308061,274073
225954,204097
257630,14919
21701,125336
58884,79547
295052,151302
123337,66942
39153,114596
70924,238812
187971,47138
170477,85075
14803,6729
155713,312757
255069,270848
105770,70367
301807,34900
205900,261546
239649,165250
72889,220646
77614,286930
85783,40490
31663,103742
77133,166748
38505,117928
139445,297297
9856,301630
131115,75377
293091,236153
309975,111463
43730,253774
271550,28579
118524,49531
311435,312237
137346,48861
265105,165589
198300,174917
182814,306547
257488,25771
135672,244076
301925,299869
27632,134265
111699,58649
106806,218512
239289,86724
227380,110370
131972,174438
170481,77137
80215,135097
207749,174596
196280,197261
50091,31163
112468,249802
34528,242334
303115,36176
21458,101547
241135,49817
282885,38191
90401,64574
189419,151513
3222,276815
196898,229882
92932,158023
72388,75541
194797,242851
289664,92751
185345,69991
259482,208613
307209,153754
263400,110570
14230,167661
107220,44766
308934,45407
163113,84249
102214,198389
214173,133039
129740,27157
113912,126095
44805,240578
12989,185199
73368,90336
58386,99231
193563,118332
258114,83855
277493,272025
100985,170700
219913,30187
244689,148866
16631,114644
247779,222331
62537,176279
150640,78587
88260,297486
180718,181594
124688,176633
147660,119559
14350,293289
245270,56278
117972,20773
291001,275361
103512,182544
21421,194423
196174,154330
210377,258267
60192,128943
64208,97650
257997,59383
253922,224410
121015,296631
115834,280060
183257,290654
201702,285723
196473,79926
298910,161279
307738,290507
40398,271134
263577,119397
171722,73815
204423,17302
243802,83667
120843,255582
4161,235245
111168,124368
92884,152873
117954,146287
43015,296491
137216,192566
119455,273797
11681,126708
267508,70328
187711,182494
255012,195778
97992,19073
217872,161626
268531,196656
66834,122339
135980,196436
150354,19632
149744,4309
275590,233744
225935,52364
278657,224719
25378,269526
202475,45271
102412,305055
93313,124336
44769,109019
115968,63433
265662,45271
246728,253850
286556,268337
174796,127363
216043,110575
135762,45583
179660,47840
180698,178646
126496,266430
112988,149786
246183,121571
158774,94710
164435,305374
193835,83389
226505,243090
138977,30386
202417,289536
56090,103499
249696,280689
168528,253486
226271,308334
187648,13012
261381,22448
59254,151370
155004,112486
88327,248724
247878,9276
249670,140087
267207,117814
273411,111860
121071,92078
265810,59845
301546,113047
244268,291229
32072,41263
167248,56005
290319,218195
312475,74535
117818,286394
277755,299192
221999,149394
56273,250325
17343,248162
103966,84077
185239,170111
216683,81798
225087,207198
293236,302201
15920,144163
76874,46266
173577,31624
169243,150022
146920,128861
83358,47056
312810,302153
309337,13011
193883,114758
237943,67632
63077,288270
283839,240744
300525,273973
196997,47172
123163,233257
85943,197460
141398,45597
160717,278996
228738,159102
50656,136060
50505,25675
230590,81422
250324,198263
167283,229266
76684,139328
14723,245585
279481,174429
184138,135930
99233,155818
269700,226516
279523,97573
231996,79254
294417,5712
154481,303386
126952,47688
249288,41563
83102,140350
282930,174003
108698,155810
215382,213165
189534,172979
261159,310966
187670,126771
194130,228744
298138,176403
79408,210848
269249,87665
47378,14171
98345,158438
150153,36147
80819,195779
154995,242098
78301,267844
60736,51309
58992,209212
192908,223868
99767,143297
87770,296939
220277,210673
164472,71102
185621,129783
85811,4161
228567,68591
141332,137042
222662,195519
31892,191282
44993,162125
135570,268882
227141,262485
278834,180520
41304,134873
128682,234031
132686,179784
270755,302965
188235,247286
96834,261767
279567,1186
3246,40997
118662,67745
100418,88907
41892,72269
46756,57380
286822,9230
68698,245027
221250,298599
245130,62125
6439,83532
106069,310931
117880,211543
213162,95050
281500,117674
6944,245022
303406,178012
166234,249571
6770,43325
262002,222771
275457,29045
185715,62911
26171,248974
206115,236680
123365,276421
127799,73776
208485,298920
165271,34985
298506,10887
139517,204725
114749,104420
80736,282386
154602,249362
282767,90315
204763,260280
235195,212337
105435,241545
157270,6086
115569,214483
28201,42363
228600,142515
67880,197707
266092,196818
163963,41756
216671,106342
298006,93539
79890,77455
86837,121540
120080,228791
2366,259456
265745,162001
287143,228220
22599,217478
213033,48826
291859,264267
306612,130435
61082,251121
311194,166211
174343,187535
242062,144547
157585,128741
98263,188998
206216,279765
197851,169854
142873,189815
167803,100814
41070,231906
281216,202548
77788,211852
153472,235701
136862,93607
64028,272488
251759,150596
201810,21361
281527,54862
1100,36746
46574,27496
75084,275875
270081,285402
306637,162378
189993,41085
222588,302578
218702,60366
178412,93197
71217,191893
193617,305539
151118,2016
30268,19200
248042,106321
196429,310373
17305,135700
17497,255110
241909,157011
275771,123172
169306,297072
241752,280600
245783,161946
4860,7217
232892,126582
143563,246520
123775,39836
259547,39661
9665,312491
141483,311995
69445,142831
22338,105938
83932,287538
287569,1789
43960,181990
259554,17637
296235,155976
173862,207069
40502,194855
81131,93546
53282,242492
227486,77716
81907,249935
135989,143660
15580,144109
69186,242820
118545,108715
216810,103891
197960,103975
273624,247053
197537,285425
96823,126422
82074,58663
243479,96600
206709,218966
4315,66073
24363,71734
47843,236144
7685,287371
300130,272558
254243,61892
189292,203568
287712,300407
53970,237101
2245,204897
183178,15592
84794,297882
158037,305866
196901,77776
142986,191129
139089,168561
305554,62422
299623,307829
172197,183932
32373,239550
93989,242683
216561,198651
59526,76954
223988,263281
82169,227866
50102,15276
141053,69971
112726,201328
64648,293638
94339,268432
58944,309879
222265,15846
128146,147014
254805,263308
4760,179649
255775,114208
255909,2076
8497,166310
18971,10279
139658,108685
201683,40424
85142,76084
84435,177172
118411,103911
237079,163933
74551,267409
276084,183093
130592,113860
298628,166988
260060,253059
98379,71166
197697,255384
267753,174295
31155,195156
208044,194099
240654,60985
267053,103126
296644,271418
211358,240347
259100,83102
116142,260683
127,192606
202618,211208
304148,27051
129523,157262
168991,217234
150981,73438
103986,195431
144443,8637
253541,229947
120034,233859
238213,123188
288327,204968
301142,258417
99743,118866
153899,233370
196857,119751
305890,167141
267048,216943
187339,165105
8753,269649
312701,208538
285896,136048
7299,283280
147509,154144
311890,243182
41933,1659
52530,66956
269584,239380
